CUSIP,Ddate,RR,Year,IndX,csp_CIQ,CompanyName,FirmDefault,IndZ,IndY,Type,Seniority,IndustryNaics,Industry_SIC_short_old,UniqueIdent,DefType,EquityValue,DefaultBarrier2,LTDIssuance2,Intangibility,Receivables1,NetIncomeMargin,TotalAssets,NumberEmployees,AvgDailyVOL,AvgTransVol,TRADES,amihud_ILLIQ,amihud_ILLIQ_trades,price_dispersion,price_dispersion_volumeweighted,OfferingAmount,DaysToMaturity,BondAge,BOND_COUPON
60462EAE4,11.05.09,119.7954911,2009,2530,CSP_60462EAE4,MGM Resorts International,39944MGM Resorts International,25301010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,0,FUN,60462EAE439944,RiskRating1,2023.902,0.230056641,0.999888702,0,0.035606733,0.06854033,4804.306,25565,549289290.5,259839.0611,9.6,0.119201754,0.033187027,0.01141017,0.009567436,100000,3004,4302,7.25
02406PAE0,12.05.09,29.38915547,2009,2510,CSP_02406PAE0,"American Axle & Manufacturing Holdings, Inc.","39945American Axle & Manufacturing Holdings, Inc.",25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,0, AUTOS,02406PAE039945,RiskRating1,1057.9,0,#DIV/0!,0,0.013856276,0,2123.3,0,263356958.3,303932.2955,2.8,0.000166892,1.351641773,0.001828215,0.001777994,250000,1736,1863,5.25
02406PAF7,12.05.09,29.50185437,2009,2510,CSP_02406PAF7,"American Axle & Manufacturing Holdings, Inc.","39945American Axle & Manufacturing Holdings, Inc.",25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,0, AUTOS,02406PAF739945,RiskRating1,1057.9,0,#DIV/0!,0,0.013864701,0,2123.3,0,163848961.8,400259.5162,4,0.000539226,1.624113422,0.001306796,0.001059492,300000,2850,810,7.875
004398AE3,18.05.09,31.5,2009,2510,CSP_004398AE3,Accuride Corporation,39951Accuride Corporation,25101010,Consumer Discretionary,Corporate Debentures,Senior Subordinate,Other Motor Vehicle Parts Manufacturing (336390), AUTOS,004398AE339951,C11Reorg,-73.815,0.402677014,1,0.627882011,0.035606733,-0.373176553,808.55,2980,28974166.67,21730.625,0.3,0.000366022,2.354734377,0.004769734,0.00229815,275000,2085,1467,8.5
216762AB0,18.05.09,18.355,2009,2510,CSP_216762AB0,Cooper-Standard Holdings Inc.,39951Cooper-Standard Holdings Inc.,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (336390), AUTOS,216762AB039951,C11Reorg,-405.8,0.605717931,0.956543457,0,0.013856276,-0.321784777,862.2,0,26757500,51151.375,0.45,0.000860333,7.150346292,0.004084117,0.003599593,200000,1307,1489,7
216762AD6,18.05.09,12.17142581,2009,2510,CSP_216762AD6,Cooper-Standard Holdings Inc.,39951Cooper-Standard Holdings Inc.,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (336390), AUTOS,216762AD639951,C11Reorg,-405.8,0.605717931,0.956543457,0,0.030805728,-0.321784777,862.2,0,1181098.332,1407.450957,3.1,0.00700694,8.123591617,0.017080413,0.011816484,350000,2037,1489,8.375
46205AAB9,19.05.09,0.01,2009,5020,CSP_46205AAB9,"Media Holdco, LP","39952Media Holdco, LP",50201020,Communication Services,Corporate Convertible,Senior Subordinate,Television Broadcasting (515120), TELCM,46205AAB939952,C11Reorg,2627.03557,1.118018481,0.64431184,0.841237404,0.013864701,0.156040298,1056.987,453,63937,26.44,0.15,0,0,0,0,458826.591,1534,663,11
704231AJ8,19.05.09,36.35666667,2009,5020,CSP_704231AJ8,"Media Holdco, LP","39952Media Holdco, LP",50201020,Communication Services,Corporate Debentures,Senior Secured,Television Broadcasting (515120), TELCM,704231AJ839952,C11Reorg,2627.03557,1.118018481,0.64431184,0.841237404,0.035606733,0.156040298,1056.987,453,411927750,881167.25,1.2,0.000181873,0.018139475,0.001260561,0.001217884,400000,971,1247,3.49925
704231AK5,19.05.09,0.375,2009,5020,CSP_704231AK5,"Media Holdco, LP","39952Media Holdco, LP",50201020,Communication Services,Corporate Debentures,Senior Secured,Television Broadcasting (515120), TELCM,704231AK539952,C11Reorg,2627.03557,1.118018481,0.64431184,0.841237404,#DIV/0!,0.156040298,1056.987,453,1606353.875,1606.353875,0.1,0,10,0,0,405000,1337,1247,6.49925
06652BAE3,21.05.09,5.859203869,2009,4020,CSP_06652BAE3,BankUnited Financial Corporation,39954BankUnited Financial Corporation,40203010,Financials,Corporate Convertible,Senior Unsecured,Savings Institutions (522120), BANKS,06652BAE339954,C11Liquidation,17.55004,0.33976043,0.52489034,0.003230834,#DIV/0!,-0.604350757,15046.271,1504,136678437.5,38431.90476,1.95,0.001746919,0.315986407,0.006274234,0.006087511,120000,9050,1807,3.125
252126AD9,28.05.09,66.52781636,2009,5020,CSP_252126AD9,"Thryv Holdings, Inc.","39961Thryv Holdings, Inc.",50201040,Communication Services,Corporate Debentures,Senior Unsecured,"Newspaper, Periodical, Book, and Directory Publishers (5111)", BUSSV,252126AD939961,C11Reorg,1217.43,0.232456829,0.992658048,1.24752183,#DIV/0!,-0.383841349,4980.086,1800,550905450,551720.8894,2.55,0.001514381,0.217345778,0.00180514,0.001471721,385000,444,1834,8.5
140909AA0,31.05.09,48.35729167,2009,1510,CSP_140909AA0,"Greif, Inc.","39964Greif, Inc.",15103020,Materials,Corporate Debentures,Senior Unsecured,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing (3252)", PAPER,140909AA039964,C11Reorg,5.20373,0.547016372,0.160461419,0.334098232,#DIV/0!,-0.125994012,381.75,3200,128477583.3,192365.6563,0.9,0.549878098,12.58844928,0.00700785,0.003799403,200000,1,3658,7.375
140909AG7,31.05.09,56.625,2009,1510,CSP_140909AG7,"Greif, Inc.","39964Greif, Inc.",15103020,Materials,Corporate Debentures,Senior Unsecured,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing (3252)", PAPER,140909AG739964,C11Reorg,5.20373,0.547016372,0.160461419,0.334098232,0.01473995,-0.125994012,381.75,3200,1859350000,309891.6667,0.15,0.000427821,3.55785E-05,0.001064708,0.001029198,29000,335,2893,7.25
521865AP0,02.06.09,26.56374297,2009,2510,CSP_521865AP0,Lear Corporation,39966Lear Corporation,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (336390), PAPER,521865AP039966,C11Reorg,247.7,0.419218961,0.371577133,0.298854923,0.039925756,-0.076113629,6872.9,80112,408249117,556902.4415,8.2,0.002486052,0.380412497,0.001826163,0.00165431,300000,1643,895,8.5
521865AQ8,02.06.09,26.4347919,2009,2510,CSP_521865AQ8,Lear Corporation,39966Lear Corporation,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (336390), PAPER,521865AQ839966,C11Reorg,247.7,0.419218961,0.371577133,0.298854923,0.039925756,-0.076113629,6872.9,80112,431708521.6,621364.7967,7.9,0.001295133,0.254773587,0.002464676,0.001842411,598750,2739,895,8.75
652366AA3,02.06.09,12.75,2009,5020,CSP_652366AA3,"Newport Television Holdings, LLC","39966Newport Television Holdings, LLC",50201020,Communication Services,Corporate PIK Bond,Senior Unsecured,0,FUN,652366AA339966,Distressed_exchange1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.058621721,#DIV/0!,0,0,37675000,75350,0.2,0,0.939973915,0,0,200000,2843,393,13
521865AJ4,03.06.09,29.42840493,2009,2510,CSP_521865AJ4,Lear Corporation,39967Lear Corporation,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (336390), PAPER,521865AJ439967,C11Reorg,247.7,0.419218961,0.371577133,0.298854923,0.058621721,-0.076113629,6872.9,80112,336463540.1,792718.2243,4.8,0.002828564,0.242423884,0.00509487,0.004580413,400000,1885,1552,5.75
60877UAC1,03.06.09,45.06446759,2009,1510,CSP_60877UAC1,MPM Holdings Inc.,39967MPM Holdings Inc.,15101050,Materials,Corporate Debentures,Senior Unsecured,Adhesive Manufacturing (325520), CHEMS,60877UAC139967,C11Reorg,-541.142,0.462416892,0.97681858,0.523192266,0.029631368,-0.39594446,3584.363,4795,264874222.2,828719.4167,2.1,5.48984E-05,0.105963194,0.000705117,0.000659973,765000,2007,531,9.75
60877UAJ6,03.06.09,37.16666667,2009,1510,CSP_60877UAJ6,MPM Holdings Inc.,39967MPM Holdings Inc.,15101050,Materials,Corporate PIK Bond,Senior Unsecured,Adhesive Manufacturing (325520), CHEMS,60877UAJ639967,C11Reorg,-541.142,0.462416892,0.97681858,0.523192266,0.059676781,-0.39594446,3584.363,4795,78867660.88,84338.61625,0.3,0.000109971,0.309796139,0.001360003,0.000830232,300000,2007,531,10.125
60877UAM9,03.06.09,29.565625,2009,1510,CSP_60877UAM9,MPM Holdings Inc.,39967MPM Holdings Inc.,15101050,Materials,Corporate Debentures,Senior Subordinate,Adhesive Manufacturing (325520), CHEMS,60877UAM939967,C11Reorg,-541.142,0.462416892,0.97681858,0.523192266,0.029631368,-0.39594446,3584.363,4795,566867312.5,926187.125,1.25,0.000463799,0.535576085,0.004180072,0.00391052,500000,2738,531,11.5
60877UAR8,03.06.09,81.1484375,2009,1510,CSP_60877UAR8,MPM Holdings Inc.,39967MPM Holdings Inc.,15101050,Materials,Corporate Debentures,Senior Secured,Adhesive Manufacturing (325520), CHEMS,60877UAR839967,C11Reorg,-541.142,0.462416892,0.97681858,0.523192266,0.059676781,-0.39594446,3584.363,4795,350418804.7,805457.0313,0.8,0.05095498,0.101979227,0.003556214,0.002858417,200000,1838,22,12.5
36186CAL7,10.06.09,67.96579545,2009,4020,CSP_36186CAL7,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Subordinate,Nondepository Credit Intermediation (5222), BANKS,36186CAL739974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.029631368,0.249091417,189476,22700,46666265.91,138629.1885,1.05,0.003335444,0.032962528,0.031241496,0.009837091,482923,3491,202,8
36186CAN3,10.06.09,97.55768398,2009,4020,CSP_36186CAN3,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAN339974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.059676781,0.249091417,189476,22700,519307954.5,1216309.515,1.3,0.005688604,0.058498226,0.003149391,0.002003446,778854,223,202,7.75
36186CAP8,10.06.09,80.45673895,2009,4020,CSP_36186CAP8,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAP839974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.195802682,0.249091417,189476,22700,1276966772,1762585.82,2.25,0.12687203,0.02564085,0.037324076,0.032169691,687600,1665,202,7.5
36186CAQ6,10.06.09,71.32199748,2009,4020,CSP_36186CAQ6,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAQ639974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.080724199,0.249091417,189476,22700,1872193578,1762585.82,5.65,0.005149174,0.002869005,0.017334179,0.013761722,1995021,8179,202,8
36186CAT0,10.06.09,85.90178571,2009,4020,CSP_36186CAT0,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAT039974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.006490279,0.249091417,189476,22700,382582857.1,514739.3125,0.75,0.000291065,0.159443661,0.009311681,0.008344306,357492,966,202,7
36186CAU7,10.06.09,85.34508333,2009,4020,CSP_36186CAU7,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAU739974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.005975524,0.249091417,189476,22700,433931043.2,443274.5324,0.8,0.006212454,0.070403952,0.015854093,0.010516359,784677,1175,202,6.875
36186CAV5,10.06.09,91.59412202,2009,4020,CSP_36186CAV5,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAV539974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.006490279,0.249091417,189476,22700,313713419.6,995461.5781,1.35,0.006644263,0.019678711,0.009188867,0.005826301,802159,630,202,7.25
36186CAW3,10.06.09,80.37421876,2009,4020,CSP_36186CAW3,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAW339974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.083079514,0.249091417,189476,22700,432482031.3,1762585.82,1.5,0.050267222,0.019088594,0.011835831,0.00379208,764653,2000,202,6.75
36186CAX1,10.06.09,86.5625,2009,4020,CSP_36186CAX1,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAX139974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.083079514,0.249091417,189476,22700,60593750,15148.4375,0.1,0.000176459,0.000476631,0.005260641,0.005260631,129264,1078,202,6
36186CAY9,10.06.09,85.19958333,2009,4020,CSP_36186CAY9,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAY939974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,#DIV/0!,0.249091417,189476,22700,100217987.5,85521.30104,0.75,0.04632494,0.024508223,0.037706429,0.026097089,122605,660,202,6
36186CAZ6,10.06.09,84.61666667,2009,4020,CSP_36186CAZ6,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CAZ639974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,#DIV/0!,0.249091417,189476,22700,852670950,1341171.083,1.15,0.006276091,0.001222535,0.009801298,0.006960324,407348,1070,202,6.625
36186CBA0,10.06.09,88.5,2009,4020,CSP_36186CBA0,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CBA039974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.39598377,0.249091417,189476,22700,266500000,266500,0.1,0,0.001276813,0,0,570441,726,202,5.375
36186CBB8,10.06.09,89.43715132,2009,4020,CSP_36186CBB8,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CBB839974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,#DIV/0!,0.249091417,189476,22700,1004973908,1762585.82,3.6,0.014442712,0.00509129,0.016002772,0.010969294,3087771,827,202,6.875
36186CBC6,10.06.09,87.27630208,2009,4020,CSP_36186CBC6,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CBC639974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,#DIV/0!,0.249091417,189476,22700,934054050,1762585.82,1.75,0.021074582,0.00445405,0.017285774,0.009983608,562268,918,202,6
36186CBD4,10.06.09,71.3671875,2009,4020,CSP_36186CBD4,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CBD439974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.002496966,0.249091417,189476,22700,98444375,126920,0.25,0.002108637,0.002443601,0.002631579,0.001619423,294768,2000,202,2.45563
36186CBE2,10.06.09,91.58333333,2009,4020,CSP_36186CBE2,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Corporate Debentures,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,36186CBE239974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.011982133,0.249091417,189476,22700,183592666.7,275389,0.15,0,0.003619701,0,0,448949,474,202,5.75
37042F2J6,10.06.09,66.497,2009,4020,CSP_37042F2J6,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042F2J639974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.011982133,0.249091417,189476,22700,132994,66.497,0.05,0,0,0,0,1868,1466,4024,6.5
37042FG77,10.06.09,100.2926667,2009,4020,CSP_37042FG77,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042FG7739974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.085201598,0.249091417,189476,22700,20609635,10179.44833,0.25,0.537368086,0.001778838,0.011239412,0.010080205,2417,66,3604,6.95
37042FS33,10.06.09,94.84375,2009,4020,CSP_37042FS33,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042FS3339974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.267652213,0.249091417,189476,22700,5747500,3793.75,0.15,0.030491523,0.088047622,0.00554939,0.003389197,1349,188,3457,7
37042FT32,10.06.09,98.67066667,2009,4020,CSP_37042FT32,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042FT3239974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.017540105,0.249091417,189476,22700,1726210,739.5033333,0.25,0.185804671,0.025732922,0.017040443,0.012371247,1410,219,3436,7.25
37042G3E4,10.06.09,65.54445898,2009,4020,CSP_37042G3E4,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042G3E439974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.017540105,0.249091417,189476,22700,17092204.71,16230.44329,1.25,0.156030399,0.18647923,0.008390191,0.008325265,13718,1405,2239,6.5
37042G7H3,10.06.09,80.54151786,2009,4020,CSP_37042G7H3,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,37042G7H339974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.015388416,0.249091417,189476,22700,30260000,6097.544643,0.55,0.021722432,0.034391097,0.004819675,0.004153481,16988,462,2113,2.316
3704A0CD2,10.06.09,73.90875,2009,4020,CSP_3704A0CD2,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,3704A0CD239974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.015388416,0.249091417,189476,22700,2259525,1167.2625,0.15,0.208333333,0.924714899,0.010204082,0.00974705,5879,523,2050,2.052
3704A0CT7,10.06.09,75.50958333,2009,4020,CSP_3704A0CT7,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,3704A0CT739974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.074015032,0.249091417,189476,22700,1501287.5,755.0958333,0.2,0.016358965,0.279869187,0.004498531,0.002414128,15290,523,2036,2.152
3704A0DQ2,10.06.09,77.375,2009,4020,CSP_3704A0DQ2,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,3704A0DQ239974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.119857313,0.249091417,189476,22700,2345000,3095,0.3,0.01769962,0.189314902,0.00300018,0.002949635,5073,553,2015,1.942
3704A0F98,10.06.09,92.875,2009,4020,CSP_3704A0F98,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,3704A0F9839974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.107240876,0.249091417,189476,22700,6965625,5804.6875,0.25,0,0.031442562,0,0,3753,431,1399,7.85
3704A0GD8,10.06.09,64.76555556,2009,4020,CSP_3704A0GD8,Ally Financial Inc.,39974Ally Financial Inc.,40202010,Financials,Retail Note,Senior Unsecured,Nondepository Credit Intermediation (5222), BANKS,3704A0GD839974,RiskRating1,21854,0.463652389,0.661318095,0.033207372,0.107240876,0.249091417,189476,22700,5117573.333,3235.388333,0.35,0.025405447,0.156570375,0.00655684,0.004717186,6627,615,1945,1.637
